amenity,addr_city,name,x,y,geometry
education,Manila,,120.9968544,14.5992711,POINT (120.9968544 14.5992711)
education,Manila,,120.9889461,14.5752907,POINT (120.9889461 14.5752907)
education,Manila,,120.9971946,14.5647229,POINT (120.9971946 14.5647229)
education,Manila,,120.9969766,14.565307,POINT (120.9969766 14.565307)
education,Manila,,120.9961867,14.5651415,POINT (120.9961867 14.5651415)
education,Manila,,120.9862656,14.5753162,POINT (120.9862656 14.5753162)
education,Manila,,120.9746192,14.5926833,POINT (120.9746192 14.5926833)
education,Manila,ACLC College,120.9933838,14.6015294,POINT (120.9933838 14.6015294)
education,Manila,,120.9948282,14.5637183,POINT (120.9948282 14.5637183)
education,Manila,,120.9948912,14.5635898,POINT (120.9948912 14.5635898)
education,Manila,,120.9854054,14.5760421,POINT (120.9854054 14.5760421)
education,Manila,Silahis ng Katarungan Special School,120.9952797,14.5798451,POINT (120.9952797 14.5798451)
education,Manila,M. Roxas de Ayala Elementary School,121.0066902,14.5767993,POINT (121.0066902 14.5767993)
education,Manila,,120.9875044,14.5758453,POINT (120.9875044 14.5758453)
education,Manila,,120.996388,14.6045494,POINT (120.996388 14.6045494)
education,Manila,Maranatha Christian Academy of Singalong Malate,120.9974923,14.5699142,POINT (120.9974923 14.5699142)
education,Manila,,121.0070884,14.5818796,POINT (121.0070884 14.5818796)
education,Manila,,120.9773548,14.5864855,POINT (120.9773548 14.5864855)
education,Manila,Juan Luna Elementary School,120.9898121,14.6055342,POINT (120.9898121 14.6055342)
education,Manila,Wong Chun Seng Memorial Preschool,120.9763827,14.6082259,POINT (120.9763827 14.6082259)
education,Manila,,121.000784,14.5986501,POINT (121.000784 14.5986501)
education,Manila,Gate 3,120.97708,14.6101074,POINT (120.97708 14.6101074)
education,Manila,Gate 6,120.9776121,14.6100346,POINT (120.9776121 14.6100346)
education,Manila,Gate 4,120.9770479,14.6101116,POINT (120.9770479 14.6101116)
education,Manila,Gate 1,120.9768727,14.6101887,POINT (120.9768727 14.6101887)
education,Manila,Main Gate,120.9768879,14.6102935,POINT (120.9768879 14.6102935)
education,Manila,Gate 2,120.9769324,14.6104764,POINT (120.9769324 14.6104764)
education,Manila,Gate 5,120.9770848,14.6107009,POINT (120.9770848 14.6107009)
education,Manila,,120.999041,14.591763,POINT (120.999041 14.591763)
education,Manila,PCAAt,120.9866878,14.6022139,POINT (120.9866878 14.6022139)
education,Manila,,120.9694966,14.6145043,POINT (120.9694966 14.6145043)
education,Manila,,120.972076,14.6176294,POINT (120.972076 14.6176294)
education,Manila,PMI COLLEGES,120.9781626,14.6009451,POINT (120.9781626 14.6009451)
education,Manila,PHILIPPINE ACADEMY OF FAMILY PHYSICIAN,120.9930482,14.5678935,POINT (120.9930482 14.5678935)
education,Manila,St. Paul School - Tondo,120.9667358,14.6095184,POINT (120.9667358 14.6095184)
education,Manila,Gate 1,120.9921266,14.6093306,POINT (120.9921266 14.6093306)
education,Manila,Gate 2,120.9914889,14.6087753,POINT (120.9914889 14.6087753)
education,Manila,,120.9836171,14.5786907,POINT (120.9836171 14.5786907)
education,Manila,,120.9834578,14.578605,POINT (120.9834578 14.578605)
education,Manila,,120.977398,14.5867643,POINT (120.977398 14.5867643)
finance,Manila,BPI,120.9928369,14.60295007,"POLYGON ((120.992746 14.6030555, 120.9929193 14.6030555, 120.9929325 14.6028375, 120.9927441 14.6028577, 120.992746 14.6030555))"
finance,Manila,Philtrust Bank,120.9879866,14.58315028,"POLYGON ((120.9878469 14.5827998, 120.9876129 14.583322, 120.9881319 14.5835033, 120.9883584 14.583002, 120.9878775 14.5827879, 120.9878469 14.5827998))"
finance,Manila,BPI,120.9749835,14.59351309,"POLYGON ((120.9746874 14.5934258, 120.9747948 14.5935251, 120.9747659 14.5935576, 120.9748652 14.5936462, 120.9748942 14.5936137, 120.9749342 14.5936494, 120.9752682 14.5936681, 120.9752785 14.5934764, 120.9750345 14.5934612, 120.9750149 14.5934512, 120.9749849 14.5934242, 120.9749961 14.5934117, 120.9749301 14.5933524, 120.9749189 14.5933649, 120.9748248 14.5932821, 120.9746874 14.5934258))"
finance,Manila,RCBC,120.9814762,14.58042085,"POLYGON ((120.9813585 14.5804638, 120.9814997 14.5805405, 120.981594 14.5803779, 120.9814528 14.5803012, 120.9813585 14.5804638))"
finance,Manila,RCBC,120.9802395,14.5795432,"POLYGON ((120.9801335 14.5795409, 120.9803107 14.5796168, 120.9803471 14.5795444, 120.9801636 14.5794701, 120.9801335 14.5795409))"
finance,Manila,Philtrust Bank,120.9801427,14.57981824,"POLYGON ((120.9801695 14.5799258, 120.980233 14.5797856, 120.9800587 14.5797149, 120.9800417 14.5797541, 120.9801213 14.5797864, 120.9800787 14.5798783, 120.9801695 14.5799258))"
finance,Manila,BPI M.H. Del Pilar,120.9794738,14.57939305,"POLYGON ((120.9795388 14.5795094, 120.9795864 14.5794093, 120.9796109 14.5793579, 120.9795382 14.5793309, 120.9794096 14.5792787, 120.9793351 14.5794227, 120.9795388 14.5795094))"
finance,Manila,Philippine National Bank,120.9786724,14.58096734,"POLYGON ((120.978737 14.5810857, 120.9788194 14.5809399, 120.9787119 14.5808829, 120.9786907 14.5809205, 120.9785796 14.5808617, 120.9785184 14.5809699, 120.978737 14.5810857))"
finance,Manila,Metrobank,120.9895449,14.5733203,"POLYGON ((120.989377 14.573334, 120.9895051 14.5734027, 120.9896223 14.5734657, 120.9897131 14.5733082, 120.9895977 14.5732448, 120.9894677 14.5731744, 120.989377 14.573334))"
finance,Manila,Metrobank,120.9822782,14.59803963,"POLYGON ((120.982364 14.5980471, 120.982253 14.5979505, 120.9822074 14.598024, 120.9822681 14.5981255, 120.9823053 14.5981016, 120.9823422 14.5980672, 120.982364 14.5980471))"
finance,Manila,PNB,120.9811601,14.60303785,"POLYGON ((120.9809306 14.6029637, 120.9809811 14.6031587, 120.9814038 14.6030822, 120.9813888 14.6029468, 120.9812188 14.6029562, 120.9810498 14.6029509, 120.9809306 14.6029637))"
finance,Manila,Security Bank,120.983544,14.59957332,"POLYGON ((120.9834892 14.5995973, 120.9835049 14.599611, 120.9836002 14.5996043, 120.9836003 14.599595, 120.9835967 14.5995349, 120.9834928 14.5995438, 120.9834845 14.5995445, 120.9834892 14.5995973))"
finance,Manila,Philtrust,120.9878236,14.6039769,"POLYGON ((120.9877739 14.6040979, 120.9879619 14.6038855, 120.9877352 14.6039473, 120.9877739 14.6040979))"
finance,Manila,EastWest Unibank,120.979373,14.60968229,"POLYGON ((120.9794109 14.6096026, 120.9792901 14.6096633, 120.979315 14.6097114, 120.9793062 14.6097168, 120.9793319 14.6097634, 120.9794596 14.6096955, 120.9794109 14.6096026))"
finance,Manila,BDO,120.9757301,14.59778971,"POLYGON ((120.975807 14.597992, 120.975956 14.5977497, 120.9757357 14.5976383, 120.9756462 14.597596, 120.9756005 14.597642, 120.9755224 14.5977985, 120.9755659 14.5978216, 120.9755518 14.5978492, 120.9755763 14.597873, 120.975807 14.597992))"
finance,Manila,China Bank,120.9756731,14.59753779,"POLYGON ((120.9756386 14.5974178, 120.9755386 14.5976102, 120.9756005 14.597642, 120.9756462 14.597596, 120.9757357 14.5976383, 120.9757683 14.5975737, 120.9758058 14.5974949, 120.9756386 14.5974178))"
finance,Manila,BDO Jas-Recto,120.9748041,14.60675913,"POLYGON ((120.9747162 14.6068468, 120.9749354 14.6067845, 120.9748894 14.6066714, 120.9746749 14.6067332, 120.9747162 14.6068468))"
finance,Manila,BDO,120.9790739,14.60381529,"POLYGON ((120.9789973 14.6039005, 120.9791884 14.6038371, 120.9791506 14.6037301, 120.9789594 14.6037935, 120.9789973 14.6039005))"
finance,Manila,Metrobank,120.9909415,14.60760485,"POLYGON ((120.9909124 14.6077077, 120.9909793 14.6076387, 120.9910464 14.6075696, 120.9909717 14.6075024, 120.9909045 14.6075701, 120.9908365 14.6076388, 120.9909124 14.6077077))"
finance,Manila,China Bank,120.9768852,14.6139973,"POLYGON ((120.976941 14.6140133, 120.9769281 14.6139593, 120.9768294 14.6139813, 120.9768423 14.6140353, 120.976941 14.6140133))"
finance,Manila,PNB,120.9761995,14.59801801,"POLYGON ((120.9760981 14.5978371, 120.9759819 14.5980077, 120.9762966 14.5982093, 120.9764112 14.5980587, 120.9762395 14.5978926, 120.9760981 14.5978371))"
finance,Manila,BDO,120.9788384,14.60340948,"POLYGON ((120.9788364 14.6035026, 120.978907 14.6034747, 120.9788858 14.6034206, 120.9788396 14.6033164, 120.9787691 14.6033445, 120.9788364 14.6035026))"
finance,Manila,EastWest Unibank,120.9928129,14.60270194,"POLYGON ((120.9927371 14.6027894, 120.9929176 14.6027558, 120.9928873 14.6026152, 120.9927103 14.6026462, 120.9927371 14.6027894))"
finance,Manila,BPI,120.9752152,14.5996104,"POLYGON ((120.9751003 14.5994637, 120.9750315 14.5995768, 120.9752552 14.5997057, 120.9752378 14.5997309, 120.9753097 14.5997755, 120.9753633 14.5996885, 120.9753769 14.5996662, 120.9753188 14.599633, 120.9753389 14.5996001, 120.9753631 14.5995603, 120.9753242 14.5995387, 120.9753001 14.5995812, 120.9751489 14.5994923, 120.9751003 14.5994637))"
finance,Manila,Asia United Bank,120.9750862,14.59971268,"POLYGON ((120.9749015 14.5997666, 120.9749441 14.5997917, 120.9749809 14.599739, 120.9751684 14.5998423, 120.9752378 14.5997309, 120.9752552 14.5997057, 120.9750315 14.5995768, 120.9749015 14.5997666))"
finance,Manila,BPI,120.9906369,14.60736247,"POLYGON ((120.9906235 14.607483, 120.9906509 14.6074541, 120.9907592 14.6073396, 120.9906503 14.6072413, 120.9905479 14.6073511, 120.9905145 14.6073864, 120.9905401 14.6074091, 120.9906235 14.607483))"
finance,Manila,BDO,120.9775632,14.60621747,"POLYGON ((120.9775297 14.6062914, 120.9776451 14.6062252, 120.9776001 14.6061457, 120.9774808 14.6062062, 120.9775297 14.6062914))"
finance,Manila,Bank of the Philippine Islands,121.0163953,14.60377366,"POLYGON ((121.0163081 14.6038063, 121.0164758 14.6038856, 121.0164891 14.6038579, 121.016491 14.6038155, 121.0164815 14.6037934, 121.0164548 14.6037658, 121.016472 14.6037547, 121.0163958 14.6036791, 121.0163767 14.6036957, 121.0163215 14.6036441, 121.0163081 14.6038063))"
finance,Manila,Security Bank,120.9868767,14.56915707,"POLYGON ((120.9869005 14.5692506, 120.9869729 14.5691208, 120.9868763 14.5690743, 120.9868579 14.5690757, 120.9868396 14.5690847, 120.9867797 14.5691884, 120.9869005 14.5692506))"
finance,Manila,Metrobank,120.9920679,14.57890623,"POLYGON ((120.9920151 14.578989, 120.9921698 14.5789077, 120.9921187 14.578823, 120.9919668 14.5789057, 120.9920151 14.578989))"
finance,Manila,PNB,120.9873003,14.57731309,"POLYGON ((120.9871689 14.5773752, 120.9873143 14.5774541, 120.9874319 14.577251, 120.9872864 14.5771721, 120.9871689 14.5773752))"
finance,Manila,PNB,120.9825456,14.61796076,"POLYGON ((120.98242 14.6180433, 120.9826752 14.6180373, 120.9826712 14.6178782, 120.982498 14.6178823, 120.982416 14.6178843, 120.98242 14.6180433))"
finance,Manila,BPI,120.9886051,14.6135985,"POLYGON ((120.9884544 14.613593, 120.9885768 14.6137119, 120.9886235 14.6137184, 120.988648 14.6136948, 120.9886606 14.6137071, 120.988758 14.6136133, 120.9887026 14.6135606, 120.9885963 14.6134559, 120.9885036 14.613544, 120.9884544 14.613593))"
finance,Manila,PNB,120.9702836,14.6232955,"POLYGON ((120.9702563 14.6233823, 120.9703723 14.623325, 120.9703109 14.6232087, 120.9701949 14.623266, 120.9702563 14.6233823))"
finance,Manila,Bank of The Philippine Islands (BPI),121.0130597,14.5815529,"POLYGON ((121.0131815 14.5816925, 121.0132238 14.5815675, 121.0131419 14.5815413, 121.0131523 14.5814728, 121.0130923 14.5814566, 121.0131035 14.5814197, 121.0130034 14.5813877, 121.0129695 14.5815283, 121.0129103 14.5815066, 121.0128786 14.5815926, 121.0131815 14.5816925))"
finance,Manila,Metrobank,120.9831093,14.62408347,"POLYGON ((120.9831753 14.6241691, 120.983173 14.6239963, 120.9830434 14.6239978, 120.9830457 14.6241707, 120.9831753 14.6241691))"
finance,Manila,,121.0035278,14.5739044,"POLYGON ((121.0036244 14.5739039, 121.0035343 14.5738111, 121.0034312 14.5739049, 121.0035213 14.5739977, 121.0036244 14.5739039))"
finance,Manila,BDO,120.9838682,14.57374745,"POLYGON ((120.9838027 14.5736756, 120.9837689 14.5737456, 120.983818 14.5737676, 120.9839349 14.5738185, 120.9839682 14.5737505, 120.9838027 14.5736756))"
finance,Manila,BDO,120.9933187,14.57747298,"POLYGON ((120.9932507 14.5775222, 120.9932919 14.5775359, 120.9933727 14.5775614, 120.9934166 14.5774337, 120.9932658 14.5773839, 120.9932204 14.5775122, 120.9932507 14.5775222))"
finance,Manila,Asia United Bank,120.9734801,14.6265581,"POLYGON ((120.9734556 14.6266394, 120.9735368 14.6266226, 120.9735046 14.6264768, 120.9734234 14.6264936, 120.9734556 14.6266394))"
finance,Manila,BDO,121.0038702,14.56710054,"POLYGON ((121.0038512 14.5671935, 121.0039569 14.5670847, 121.0039488 14.5670467, 121.0038806 14.5670153, 121.0037749 14.5671241, 121.0038512 14.5671935))"
finance,Manila,BPI,120.9824619,14.61696424,"POLYGON ((120.9825728 14.6170099, 120.9825618 14.6169299, 120.9823654 14.6169039, 120.9823684 14.6170129, 120.982409 14.6170123, 120.9825728 14.6170099))"
finance,Manila,BDO,120.9673086,14.60580804,"POLYGON ((120.9672904 14.6057233, 120.9672204 14.6057936, 120.967327 14.6058928, 120.9673969 14.6058225, 120.9672904 14.6057233))"
finance,Manila,RCBC,120.9694308,14.60654147,"POLYGON ((120.9694589 14.6064065, 120.9694121 14.6064721, 120.9693417 14.6065968, 120.9693307 14.6066164, 120.9694269 14.6066415, 120.969417 14.6066761, 120.9694441 14.6066725, 120.9695107 14.6064351, 120.9694589 14.6064065))"
finance,Manila,BPI,120.9926246,14.57822715,"POLYGON ((120.9927223 14.5782357, 120.9927083 14.5782142, 120.9926981 14.5782246, 120.9926602 14.5781733, 120.9926212 14.5781345, 120.9925444 14.5782271, 120.9925962 14.5783133, 120.9927223 14.5782357))"
finance,Manila,Security Bank,121.0056082,14.59140061,"POLYGON ((121.0054971 14.5914285, 121.0056968 14.5914704, 121.0057185 14.5913719, 121.00552 14.5913313, 121.0054971 14.5914285))"
finance,Manila,PBB,120.9769043,14.61589804,"POLYGON ((120.976966 14.6159324, 120.9769407 14.6158388, 120.9768426 14.6158637, 120.976868 14.6159573, 120.976966 14.6159324))"
finance,Manila,PBB Business Bank,120.9765026,14.61426035,"POLYGON ((120.9764517 14.6142396, 120.9764682 14.6143022, 120.9765536 14.6142811, 120.9765371 14.6142185, 120.9764517 14.6142396))"
finance,Manila,Sterling Bank of Asia,120.975149,14.59943975,"POLYGON ((120.9751003 14.5994637, 120.9751489 14.5994923, 120.975199 14.5994178, 120.9751469 14.599387, 120.9751003 14.5994637))"
finance,Manila,PNB,120.9784372,14.60139628,"POLYGON ((120.9783515 14.601357, 120.9783834 14.6014472, 120.97841 14.6014678, 120.9785079 14.6014502, 120.9785039 14.6014074, 120.9784929 14.6013201, 120.9783515 14.601357))"
finance,Manila,Veterans Bank,120.9741124,14.62914859,"POLYGON ((120.9740364 14.6292465, 120.9742215 14.6292108, 120.9741885 14.6290507, 120.9741713 14.629054, 120.9740416 14.629079, 120.9740034 14.6290864, 120.9740364 14.6292465))"
finance,Manila,BDO,120.9958106,14.6207956,"POLYGON ((120.9957971 14.6210252, 120.9960587 14.6208215, 120.9958027 14.620567, 120.9955734 14.6207639, 120.9957971 14.6210252))"
finance,Manila,Metrobank,121.0177904,14.59786065,"POLYGON ((121.0176527 14.5977275, 121.0175987 14.5978934, 121.0179282 14.5979938, 121.0179822 14.5978279, 121.0176527 14.5977275))"
finance,Manila,BDO Juan Luna,120.9752181,14.59862595,"POLYGON ((120.9753565 14.5987599, 120.9754072 14.5986693, 120.9751037 14.5985102, 120.9750838 14.598472, 120.9750342 14.5985824, 120.9751401 14.5986424, 120.9753301 14.5987445, 120.9753565 14.5987599))"
finance,Manila,Landbank Binondo,120.9754493,14.59831274,"POLYGON ((120.975575 14.5983972, 120.9755979 14.5983625, 120.9753265 14.5982276, 120.9753061 14.5982679, 120.975575 14.5983972))"
finance,Manila,Metrobank,120.9785567,14.60128782,"POLYGON ((120.9785039 14.6014074, 120.9786359 14.6013882, 120.9785977 14.6011598, 120.9784953 14.6011748, 120.9784929 14.6013201, 120.9785039 14.6014074))"
finance,Manila,Metrobank,120.98221,14.61014338,"POLYGON ((120.9821316 14.6101869, 120.982293 14.6101768, 120.9822889 14.6101002, 120.9822475 14.6101026, 120.9821271 14.6101097, 120.9821316 14.6101869))"
finance,Manila,BPI,120.9798949,14.60307621,"POLYGON ((120.9800152 14.6030876, 120.9799728 14.6029637, 120.9797843 14.6030241, 120.9798258 14.6031451, 120.9798529 14.6032243, 120.9799153 14.6032043, 120.9798891 14.603128, 120.9799286 14.6031154, 120.9800152 14.6030876))"
finance,Manila,Metrobank Robinsons Place Adriatico,120.9825036,14.5761155,"POLYGON ((120.9824289 14.5760295, 120.9823928 14.5761106, 120.9825806 14.5761989, 120.9826172 14.5761269, 120.9825806 14.5761072, 120.9824289 14.5760295))"
finance,Manila,Security Bank,120.9623262,14.63547561,"POLYGON ((120.9622468 14.6352934, 120.9621549 14.6354906, 120.9623842 14.6356495, 120.9625136 14.6354782, 120.9622468 14.6352934))"
finance,Manila,Security Bank,120.9893874,14.57373385,"POLYGON ((120.9893529 14.5736829, 120.9893463 14.5736949, 120.9893245 14.5737345, 120.9894083 14.5737777, 120.9894221 14.5737847, 120.9894505 14.5737332, 120.9894368 14.5737262, 120.9893529 14.5736829))"
finance,Manila,BPI,121.0011143,14.5854913,"POLYGON ((121.0010751 14.5854984, 121.0011234 14.5855256, 121.0011502 14.5854828, 121.0011113 14.5854568, 121.0010751 14.5854984))"
finance,Manila,EastWest Unibank,120.9855262,14.56763815,"POLYGON ((120.9854511 14.5676361, 120.9855811 14.5676899, 120.9856019 14.5676415, 120.9854723 14.5675858, 120.9854511 14.5676361))"
